Export MPAN / MSID,Import MPAN / MSID,Customer Name,Customer Site,Address Line 1,Address Line 2,Town/ City,County,Postcode,Country,Location (X-coordinate):_Eastings (where data is held),Location (y-coordinate):_Northings (where data is held),Grid Supply Point,Bulk Supply Point,Primary,Point of Connection (POC)_Voltage (kV),Licence Area,Energy Source 1,Energy Conversion Technology 1,CHP Cogeneration (Yes/No),Storage Capacity 1 (MWh),Storage Duration 1 (Hours),Energy Source & Energy Conversion Technology 1 - Registered Capacity (MW),Energy Source 2,Energy Conversion Technology 2,CHP Cogeneration 2 (Yes/No),Storage Capacity 2 (MWh),Storage Duration 2 (Hours),Energy Source & Energy Conversion Technology 2 - Registered Capacity (MW),Energy Source 3,Energy Conversion Technology 3,CHP Cogeneration 3 (Yes/No),Storage Capacity 3 (MWh),Storage Duration 3 (Hours),Energy Source & Energy Conversion Technology 3 - Registered Capacity (MW),Flexible Connection (Yes/No),Connection Status,Already connected Registered Capacity (MW),Already Connected - Maximum Export Capacity (MW),Already Connected - Maximum Export Capacity (MVA),Already Connected - Maximum Import Capacity (MW),Already Connected - Maximum Import Capacity (MVA),Date Connected,Accepted to Connect Registered Capacity (MW),Accepted to Connect - Change to Maximum Export Capacity (MW),Accepted to Connect - Change to Maximum Export Capacity (MVA),Accepted to Connect - Change to Maximum Import Capacity (MW),Accepted to Connect - Change to Maximum Import Capacity (MVA),Date Accepted,Target Energisation Date,Distribution Service Provider (Y/N),Transmission Service Provider (Y/N),Reference,In a Connection Queue (Y/N),Distribution Reinforcement Reference,Transmission Reinforcement Reference,Last Updated,Longitude,Latitude,SpatialCoordinates_Customer,SiteFunctionalLocation,Primary Resource Type_Group
Data not available,,Bunhill Energy,Central Street/ Mitchel St,,,CITY OF LONDON,LONDON,EC1V 3QB,England,532249,182424,City Road 132kV,-,,0.4,London Power Networks (LPN),Fossil Gas,Engine (combustion / reciprocating),,,,2.0,,,,,,,,,,,,,No,Connected,2.0,2.0,2.105,,,2014-05-07,,,,,,,,,,,,,,2021-07-14,-0.0950608437307355,51.5252544343024,"51.5252544343024,-0.0950608437307355",NULL,Fossil fuel
Data not available,,Blackwall Reach Phase 1,"Ditchburn St, London",,,Poplar,LONDON,E14 9QE,England,538366,180748,West Ham S Grid 132kV,-,,0.4,London Power Networks (LPN),Fossil Gas,Engine (combustion / reciprocating),,,,0.95,,,,,,,,,,,,,No,Connected,0.95,0.95,1.0,,,2021-03-04,,,,,,,,,,,,,,2021-07-14,-0.00759946780741429,51.5087296989207,"51.5087296989207,-0.00759946780741429",NULL,Fossil fuel
Data not available,,The London Project,Plumtree Court,,,CITY OF LONDON,LONDON,EC4A 4HT,England,0,0,City Road 132kV,-,,11,London Power Networks (LPN),Fossil oil,Engine (combustion / reciprocating),,,,1.6,,,,,,,,,,,,,No,Connected,1.6,1.6,2.0,,,2019-01-11,,,,,,,,,,,,,,2021-12-14,,,,NULL,Fossil fuel
Data not available,,R&A Consulting Engineers,2 HANNAH CLOSE,Great Central Way,,Neasden,LONDON,NW10 0UX,England,0,0,To be confirmed,,,to be confirmed,London Power Networks (LPN),Biomass,Steam turbine (thermal power plant),,,,4.8,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,4.8,4.8,5.053,5.2,5.474,2015-07-09,,,,,,,,2021-12-14,,,,LPN-S000000003787,Biogas
1900091523125,,UK Capacity Reserve Ltd,THAMESTEEL,THAMESTEEL,,SHEERNESS,KENT,ME12 1TH,England,591181,174420,KEMSLEY,SHEERNESS GRID,GRID,33,South Eastern Power Networks (SPN),Fossil oil,Engine (combustion / reciprocating),,,,16.0,,,,,,,,,,,,,No,Connected,16.0,16.0,16.842,,,2018-09-22,,,,,,,,Yes,,1900091523125,,,,2021-08-13,0.749207852174833,51.4365134962449,"51.4365134962449,0.749207852174833",SPN-S000000009946,Fossil fuel
1900060749851,,Biffa Waste Management,BROOKHURST WOOD LANDFILL,LANGHURSTWOOD ROAD,BROOKHURST WOOD,HORSHAM,WEST SUSSEX,RH12 4QD,England,517239,134275,BOLNEY,LEIGH GRID,GRID,33,South Eastern Power Networks (SPN),Waste,Steam-gas turbine (CCGT),,,,20.5,,,,,,,,,,,,,No,Connected,20.5,20.5,21.579,,,2012-07-27,,,,,,,,,,,,,,2021-06-14,-0.327131415089965,51.095809413879,"51.095809413879,-0.327131415089965",SPN-S000000009929,Biogas
1900091482597,,Viridor Waste Manatement Ltd,BEDDINGTON LANE ERF,BEDDINGTON LANE,,CROYDON,,CR0 4TT,England,530179,166043,BEDDINGTON,CROYDON B GRID,GRID,33,South Eastern Power Networks (SPN),Biofuel landfill gas,Gas turbine (OCGT),,,,27.0,,,,,,,,,,,,,No,Connected,27.0,27.0,28.421,,,2017-09-02,,,,,,,,,,,,,,2020-11-13,-0.13090419532097,51.3785232494428,"51.3785232494428,-0.13090419532097",NULL,Biogas
Data not available,,Avinny Consulting Engineers,RUGBY FOOTBALL UNION,200 WHITTON ROAD,,TWICKENHAM,MIDDLESEX,TW2 7BA,England,515423,173377,LALEHAM,TWICKENHAM GRID,TWICKENHAM 33/11KV,11,South Eastern Power Networks (SPN),Fossil oil,Engine (combustion / reciprocating),,,,3.15,,,,,,,,,,,,,No,Connected,3.15,3.15,3.316,,,2013-12-30,,,,,,,,,,,,,,2020-11-13,-0.340439948504109,51.4476289645277,"51.4476289645277,-0.340439948504109",SPN-S000000008352,Fossil fuel
1900060831708,,Spicers Electrical Services Ltd,CROYDON ENERGY LTD,FACTORY LANE,,CROYDON,SURREY,CR0 3RL,England,531448,165932,BEDDINGTON,CROYDON GRID,GRID,132,South Eastern Power Networks (SPN),Fossil gas,Gas turbine (OCGT),,,,8.0,,,,,,,,,,,,,No,Connected,8.0,8.0,8.421,,,2014-03-01,,,,,,,,,,,,,,2020-11-13,-0.112722106273219,51.3772335792938,"51.3772335792938,-0.112722106273219",SPN-S000000009913,Fossil fuel
1900090979958,,Beba Energy,MANSTON SOLAR FARM,MANSTON COURT ROAD,,MANSTON,KENT,CT9 4LG,England,634389,166825,CANTERBURY NORTH,RICHBOROUGH GRID,MANSTON 33/11KV,11,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,7.6,,,,,,,,,,,,,No,Connected,7.6,7.6,8.0,,,2013-03-22,,,,,,,,,,,,,,2020-11-13,1.36480104410905,51.3521294648371,"51.3521294648371,1.36480104410905",SPN-S000000008616,Solar PV
1900090978875,,Dragon Infrastructure Solutions Ltd,OFF WEDDINGTON LANE,,ASH,CANTERBURY,KENT,CT3 2AP,England,629955,158895,CANTERBURY NORTH,BETTESHANGER GRID,GRID,33,South Eastern Power Networks (SPN),Fossil gas,Gas turbine (OCGT),,,,15.0,,,,,,,,,,,,,No,Connected,15.0,15.0,15.789,0.5,0.526,2013-02-05,,,,,,,,,,,,,,2020-11-13,1.29612576465288,51.2827533745863,"51.2827533745863,1.29612576465288",SPN-S000000009104,Fossil fuel
1900091024526,,Beba Energy C/O GW Finn & Sons,LEYSDOWN RD,,,EASTCHURCH,KENT,ME12 4BD,England,600308,170691,KEMSLEY,SITTINGBOURNE GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,6.0,,,,,,,,,,,,,No,Connected,6.0,6.0,6.316,,,2014-01-18,,,,,,,,,,,,,,2020-11-13,0.878242047887834,51.3998754424772,"51.3998754424772,0.878242047887834",SPN-S000000009144,Solar PV
1900060379140,,Southern Water Services Ltd,BEXHILL & HASTINGS WTW,OFF BEXHILL ROAD,,HASTINGS,EAST SUSSEX,TN38 8AY,England,576990,108630,NINFIELD,NINFIELD GRID,BEXHILL TOWN 33/11KV,11,South Eastern Power Networks (SPN),Biofuel sewage gas,Gas turbine (OCGT),,,,1.372,,,,,,,,,,,,,No,Connected,1.372,1.372,1.444,,,2012-11-15,,,,,,,,,,,,,,2021-06-14,0.512945728234627,50.8501135760766,"50.8501135760766,0.512945728234627",SPN-S000000008317,Biogas
1900091086540,,GW Finn & Sons,WESTWOOD FARM,HAINE ROAD,,RAMSGATE,KENT,CT12 5AE,England,635906,167066,CANTERBURY NORTH,RICHBOROUGH GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,10.0,,,,,,,,,,,,,No,Connected,10.0,10.0,10.526,,,2014-03-27,,,,,,,,,,,,,,2020-11-13,1.38670643300109,51.3536654496406,"51.3536654496406,1.38670643300109",SPN-S000000009157,Solar PV
1900091090101,,Electricity Solutions Ltd,SYCAMORE FARM,,,OLD ROMNEY,KENT,TN29 9SY,England,601906,125984,NINFIELD - SELLINDGE,RUCKINGE GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,18.0,,,,,,,,,,,,,No,Connected,18.0,18.0,18.947,,,2014-03-29,,,,,,,,,,,,,,2020-11-13,0.876056798780898,50.9978184504507,"50.9978184504507,0.876056798780898",SPN-S000000009143,Solar PV
1900091171373,,Solar Inc Ltd,THORNE FARM,THORNE HILL,,RAMSGATE,KENT,CT12 5DS,England,633391,164915,CANTERBURY NORTH,RICHBOROUGH GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,5.2,,,,,,,,,,,,,No,Connected,5.2,5.2,5.474,,,2014-10-30,,,,,,,,,,,,,,2020-11-13,1.34924339650648,51.3353951202791,"51.3353951202791,1.34924339650648",SPN-S000000009157,Solar PV
1900091200147,,WSE Laughton Level Ltd,LAUGHTON LEVEL,DARP LANE,,LEWES,EAST SUSSEX,BN8 6AY,England,549753,109295,BOLNEY - NINFIELD,LEWES GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,7.0,,,,,,,,,,,,,No,Connected,7.0,7.0,7.368,,,2015-03-25,,,,,,,,,,,,,,2020-11-13,0.126600040368781,50.8637766428207,"50.8637766428207,0.126600040368781",SPN-S000000009130,Solar PV
1900091207133,,Solar Inc Ltd,WOODLANDS FARM,CALCOTT,,CANTERBURY,KENT,CT3 4NB,England,617438,162987,CANTERBURY NORTH,CANTERBURY SOUTH GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,12.0,,,,,,,,,,,,,No,Connected,12.0,12.0,12.632,,,2015-03-30,,,,,,,,,,,,,,2020-11-13,1.11941950762727,51.3244048963434,"51.3244048963434,1.11941950762727",NULL,Solar PV
1900091217052,,British Solar Ltd,HADLOW SOLAR PARK LILLEY FARM,SHERENDEN ROAD,TUDELEY,TONBRIDGE,KENT,TN11 0PD,England,562878,145735,NORTHFLEET,PEMBURY GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,16.5,,,,,,,,,,,,,No,Connected,16.5,16.5,17.368,,,2015-03-10,,,,,,,,,,,,,,2020-11-13,0.329305386126687,51.1876380134224,"51.1876380134224,0.329305386126687",SPN-S000000009139,Solar PV
1900091217080,,British Solar Ltd,HOLLAMBY ESTATES,,,HERNE BAY,KENT,CT6 7NU,England,615378,165525,CANTERBURY NORTH,HERNE BAY GRID,GRID,132,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,39.0,,,,,,,,,,,,,No,Connected,39.0,39.0,41.053,,,2015-03-29,,,,,,,,,,,,,,2020-11-13,1.09143312297891,51.3479757749681,"51.3479757749681,1.09143312297891",SPN-S000000009167,Solar PV
1900091353303,,West Coast Energy,CAPEL GRANGE SOLAR FARM,BADSELL ROAD,FIVE OAKS GREEN,TONBRIDGE,KENT,TN12 6QX,England,565244,144831,NORTHFLEET,PEMBURY GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,4.08,,,,,,,,,,,,,No,Connected,4.08,4.08,4.295,,,2016-03-21,,,,,,,,,,,,,,2020-11-13,0.362715355694569,51.1788376450266,"51.1788376450266,0.362715355694569",SPN-S000000009139,Solar PV
1900091057559,,Park Energy Ltd,ALKANE SITE,RAMSGATE ROAD,,SANDWICH,KENT,CT13 9ND,England,633425,159472,CANTERBURY NORTH,RICHBOROUGH GRID,GRID,33,South Eastern Power Networks (SPN),Fossil gas,Steam-gas turbine (CCGT),,,,15.4,,,,,,,,,,,,,No,Connected,15.4,15.4,16.211,,,2014-02-17,,,,,,,,,,,,,,2021-07-14,1.34617128252715,51.2865226569877,"51.2865226569877,1.34617128252715",SPN-S000000009157,Fossil fuel
1900091343787,,Lightsource,BENTLEY ESTATE,BENTLEY ESTATE,LITTLE HORSTED,UCKFIELD,EAST SUSSEX,TN22 5QP,England,548387,117567,BOLNEY - NINFIELD,LEWES GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,8.4,,,,,,,,,,,,,No,Connected,8.4,8.4,8.842,,,2015-12-18,,,,,,,,,,,,,,2020-11-13,0.110562364102113,50.9384631610158,"50.9384631610158,0.110562364102113",SPN-S000000009130,Solar PV
1900091216643,,Luminous Energy Limited,PADDOCK WOOD SOLAR FARM,KNELLS FARM,QUEEN STREET,PADDOCK WOOD,KENT,TN12 6NY,England,568516,143983,NORTHFLEET,PEMBURY GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,7.92,,,,,,,,,,,,,No,Connected,7.92,7.92,8.337,,,2015-03-27,,,,,,,,,,,,,,2020-11-13,0.409085731924231,51.1702649802846,"51.1702649802846,0.409085731924231",SPN-S000000009139,Solar PV
1900091220880,,Dragon Infrastructure Solutions Ltd,NEW KAINE FARM,HOLLYWELL LANE,UPCHURCH,SITTINGBOURNE,KENT,ME9 7HP,England,584822,166484,KEMSLEY,SITTINGBOURNE GRID,RAINHAM 33/11KV,11,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,1.7,,,,,,,,,,,,,No,Connected,1.7,1.7,1.789,,,2015-03-19,,,,,,,,,,,,,,2020-11-13,0.653694995752738,51.3673413447604,"51.3673413447604,0.653694995752738",SPN-S000000008525,Solar PV
1997000000069,,SOUTH COAST POWER,SHOREHAM POWER,PORTSLADE,,BRIGHTON,EAST SUSSEX,BN41 1WF,England,526060,104658,BOLNEY,GSP,GSP,132,South Eastern Power Networks (SPN),Fossil gas,Gas turbine (OCGT),,,,425.0,,,,,,,,,,,,,No,Connected,425.0,425.0,447.368,,,2004-05-06,,,,,,,,,,,,,,2020-11-13,-0.211476848933356,50.8277457139008,"50.8277457139008,-0.211476848933356",NULL,Fossil fuel
1900090194644,,LITTLE CHEYNE COURT WIND FARM,LITTLE CHEYNE COURT WINDFARM,RYE,,GUILDFORD,SURREY,TN31 7AE,England,598290,121968,NINFIELD,HASTINGS MAIN,GRID,132,South Eastern Power Networks (SPN),Wind,Onshore wind turbines,,,,64.0,,,,,,,,,,,,,No,Connected,64.0,64.0,67.368,,,2008-07-01,,,,,,,,,,,,,,2021-01-15,0.822402343606466,50.9630058179529,"50.9630058179529,0.822402343606466",SPN-S000000009923,Wind
1900060582768,,VAN HEYNIGEN GENERATION,THANET NURSERIES,,,BIRCHINGTON,KENT,ME13 9EJ,England,607637,162739,CANTERBURY NORTH,HERNE BAY GRID,WHITSTABLE 33/11KV,11,South Eastern Power Networks (SPN),Fossil Gas,Steam-gas turbine (CCGT),,,,9.0,,,,,,,,,,,,,No,Connected,9.0,9.0,9.474,,,1999-09-30,,,,,,,,,,,,,,2021-07-14,0.978813953711646,51.3258374659659,"51.3258374659659,0.978813953711646",SPN-S000000008516,Fossil fuel
1900060512032,,INFINIS,"NFPA 9988, STANGATE QUARRY LANDFILL SITE",QUARRY HILL ROAD,BOROUGH GREEN,SEVENOAKS,KENT,TN15 8RA,England,560405,156348,NORTHFLEET,GSP,GSP,132,South Eastern Power Networks (SPN),Biofuel landfill gas,Gas turbine (OCGT),,,,6.0,,,,,,,,,,,,,No,Connected,6.0,6.0,6.316,,,1998-06-01,,,,,,,,,,,,,,2020-11-13,0.298697578968365,51.2836908448243,"51.2836908448243,0.298697578968365",NULL,Biogas
1900060781084,,CUMMINS POWER GENERATION LIMITED,CUMMINS ENGINE CO,MANSTON BUSINESS PARK,,MANSTON,KENT,CT12 5BF,England,631393,166793,CANTERBURY NORTH,THANET GRID,THANET 33/11KV,11,South Eastern Power Networks (SPN),Fossil oil,Engine (combustion / reciprocating),,,,4.0,,,,,,,,,,,,,No,Connected,4.0,4.0,4.211,,,1997-04-01,,,,,,,,,,,,,,2021-07-14,1.32183120439174,51.3530691111369,"51.3530691111369,1.32183120439174",SPN-S000000008349,Fossil fuel
1900005424910,,SOUTHERN WATER SERVICES LIMITED,RAMSGATE HARBOUR,,,RAMSGATE,KENT,CT11 9LG,England,638097,164490,CANTERBURY NORTH,THANET GRID,THANET 33/11KV,11,South Eastern Power Networks (SPN),Fossil Gas,Gas turbine (OCGT),,,,1.0,,,,,,,,,,,,,No,Connected,1.0,1.0,1.053,,,1997-04-01,,,,,,,,,,,,,,2021-01-15,1.41639263006027,51.3296309468605,"51.3296309468605,1.41639263006027",SPN-S000000008349,Fossil fuel
1900061150752,,UK WASTE MANAGEMENT LIMITED,LANDFILL GENERATION PHS2,LANGHURSTWOOD RD,,HORSHAM,WEST SUSSEX,RH12 4QD,England,517745,134707,BOLNEY,HORSHAM GRID 132/11KV,HORSHAM GRID 11KV,11,South Eastern Power Networks (SPN),Biofuel landfill gas,Gas turbine (OCGT),,,,2.0,,,,,,,,,,,,,No,Connected,2.0,2.0,2.105,,,2002-10-08,,,,,,,,,,,,,,2021-01-15,-0.31976799397637,51.0995887514585,"51.0995887514585,-0.31976799397637",SPN-S000000009324,Biogas
1900090007803,,ENVIROPOWER,SUSSEX WASTE TO ENERGY,CHARTWELL ROAD,,WORTHING,WEST SUSSEX,BN15 8TU,England,517463,103956,BOLNEY,WORTHING GRID,WORTHING TOWN 33/11KV,11,South Eastern Power Networks (SPN),Fossil gas,Gas turbine (OCGT),,,,5.4,,,,,,,,,,,,,No,Connected,5.4,5.4,5.684,,,2008-07-04,,,,,,,,,,,,,,2020-11-13,-0.333710798112303,50.8232421506456,"50.8232421506456,-0.333710798112303",SPN-S000000008354,Fossil fuel
1900070477564,,SITA UK,CLOCK HOUSE WORKS,HORSHAM RD,CAPEL,DORKING,SURREY,RH5 5JL,England,517544,138632,BOLNEY,LEIGH GRID,CAPEL 33/11KV,11,South Eastern Power Networks (SPN),Fossil Gas,Steam-gas turbine (CCGT),,,,1.1,,,,,,,,,,,,,No,Connected,1.1,1.1,1.158,,,2005-10-30,,,,,,,,,,,,,,2021-07-14,-0.321359314497642,51.1349086215968,"51.1349086215968,-0.321359314497642",SPN-S000000008356,Fossil fuel
1900090818026,,BLAISE FARM QUARRY,BLAISE FARM QUARRY,KING HILL,,WEST MALLING,KENT,ME19 4PN,England,566480,156158,NORTHFLEET,PEMBURY GRID,MEREWORTH 33KV,11,South Eastern Power Networks (SPN),Biofuel landfill gas,Engine (combustion / reciprocating),,,,2.0,,,,,,,,,,,,,No,Connected,2.0,2.0,2.105,,,2014-05-01,,,,,,,,,,,,,,2021-07-14,0.385640310280893,51.2802422670026,"51.2802422670026,0.385640310280893",SPN-S000000008643,Biogas
1900090919772,,Standford Hill Wind Farm,HMP STANFORD HILL,BRABAZON RD,,EASTCHURCH,KENT,ME12 4AA,England,598432,170070,KEMSLEY,T1 - SITTINGBOURNE GRID; T2 - SHEERNESS GRID,EASTCHURCH PRISON 33/6.6KV,6.6,South Eastern Power Networks (SPN),Wind,Onshore wind turbines,,,,4.6,,,,,,,,,,,,,No,Connected,4.6,4.6,4.842,,,2012-12-24,,,,,,,,,,,,,,2021-02-12,0.850961736082517,51.3949573661076,"51.3949573661076,0.850961736082517",SPN-S000000008587,Wind
1900090730212,,SUN SAVE LTD,EBBSFLEET SOLAR FARM A (343672),,,RAMSGATE,KENT,CT12 5DL,England,633354,163118,CANTERBURY NORTH,RICHBOROUGH GRID,MANSTON 33/11KV,11,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,4.0,,,,,,,,,,,,,No,Connected,4.0,4.0,4.211,,,2011-06-28,,,,,,,,,,,,,,2020-11-13,1.34753732879252,51.3192797607679,"51.3192797607679,1.34753732879252",SPN-S000000008616,Solar PV
1900091173770,,UK Power Reserve Ltd,SEVINGTON GENERATION,THE LONG BARROW,ORBITAL PARK,ASHFORD,KENT,TN24 0GP,England,602352,140548,NINFIELD - SELLINDGE,ASHFORD GRID,SEVINGTON 33/11KV,11,South Eastern Power Networks (SPN),Fossil gas,Gas turbine (OCGT),,,,10.0,,,,,,,,,,,,,No,Connected,10.0,10.0,10.526,,,2002-06-06,,,,,,,,,,,,,,2020-11-13,0.890544144760254,51.1284571169413,"51.1284571169413,0.890544144760254",SPN-S000000008595,Fossil fuel
1900091370744,,SUNSAVE 45 (GODDARDS GREEN) LIMITED,LAKES VIEW PV,CUCKFIELD ROAD,ANSTY,HAYWARDS HEATH,WEST SUSSEX,RH17 5AL,England,528711,121369,BOLNEY,GODDARDS GREEN GRID,GODDARDS GREEN 33/11KV,11,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,4.0,,,,,,,,,,,,,No,Connected,4.0,4.0,4.211,,,2016-03-31,,,,,,,,,,,,,,2020-11-13,-0.167970465432262,50.977358099279,"50.977358099279,-0.167970465432262",SPN-S000000008563,Solar PV
1900091216972,,KS SPV28 Ltd,APPLEDORE ROAD,KENARDINGTON,,ASHFORD,KENT,TN26 2LZ,England,597221,132751,NINFIELD - SELLINDGE,RUCKINGE GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,5.1,,,,,,,,,,,,,No,Connected,5.1,5.1,5.368,,,2015-03-31,,,,,,,,,,,,,,2020-11-13,0.813055329624058,51.0602188328507,"51.0602188328507,0.813055329624058",SPN-S000000009143,Solar PV
1900091396334,,ABBEY FIELDS SOLAR LIMITED,ABBEY FIELDS 400175,,,FAVERSHAM,KENT,ME13 8HX,England,602675,162026,KEMSLEY,SITTINGBOURNE GRID,FAVERSHAM 33/11KV,11,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,5.0,,,,,,,,,,,,,No,Connected,5.0,5.0,5.263,,,2016-03-30,,,,,,,,,,,,,,2021-02-12,0.907289186789265,51.3212230310522,"51.3212230310522,0.907289186789265",SPN-S000000008405,Solar PV
1900090188516,,Blossence Aylesford Limited,SCA PACKAGING EAST MILL 394942,NEW HYTHE,,LARKFIELD,KENT,ME20 7PA,England,570321,158394,KINGSNORTH,MEDWAY GRID,TOWNSEND HOOK 33/6.6KV,6.6,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,4.5,,,,,,,,,,,,,No,Connected,4.5,4.5,4.737,,,2011-07-29,,,,,,,,,,,,,,2020-11-13,0.441725945984984,51.2991951988623,"51.2991951988623,0.441725945984984",SPN-S000000008653,Solar PV
1900090580239,,Cory Environmental,GREATNESS QUARRY LANDFILL 451338,BAT AND BALL RD,,SEVENOAKS,KENT,TN14 5BP,England,553435,157633,NORTHFLEET,CHELSFIELD GRID,NORTH SEVENOAKS 33/11KV,11,South Eastern Power Networks (SPN),Biofuel landfill gas,Gas turbine (OCGT),,,,2.2,,,,,,,,,,,,,No,Connected,2.2,2.2,2.316,,,2011-01-26,,,,,,,,,,,,,,2020-11-13,0.199385722287297,51.2971553332348,"51.2971553332348,0.199385722287297",SPN-S000000008447,Biogas
1900015426640,,Southern Water Services Ltd,KINGSHALL SEWAGE WORKS S/S 343185,EASTCLIFFE PARADE,,HERNE BAY,KENT,CT6 5HU,England,618500,168422,CANTERBURY NORTH,HERNE BAY GRID,HERNE BAY 33/11KV,11,South Eastern Power Networks (SPN),Fossil oil,Engine (combustion / reciprocating),,,,1.2,,,,,,,,,,,,,No,Connected,1.2,1.2,1.263,,,2012-04-13,,,,,,,,,,,,,,2021-07-14,1.13797166021482,51.3727948765989,"51.3727948765989,1.13797166021482",SPN-S000000008417,Fossil fuel
1900091399177,,SPEAR HILL SOLAR FARM,SPEAR HILL FARM,OXCOPSE HILL,ASHINGTON,PULBOROUGH,WEST SUSSEX,RH20 3BA,England,513383,117347,BOLNEY,STEYNING GRID,ASHINGTON 33/11KV,11,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,4.14,,,,,,,,,,,,,No,Connected,4.14,4.14,4.358,,,2016-03-29,,,,,,,,,,,,,,2021-02-12,-0.387460859839243,50.9444245226529,"50.9444245226529,-0.387460859839243",SPN-S000000008308,Solar PV
1900091325245,,MAJORS HILL SOLAR LIMITED,MAJORS HILL SOLAR FARM 511952,MAJORS HILL,,CRAWLEY,WEST SUSSEX,RH10 4PE,England,532151,136217,BOLNEY,THREE BRIDGES LOCAL,CRAWLEY TOWN 33/11KV,11,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,1.0,,,,,,,,,,,,,No,Connected,1.0,1.0,1.053,,,2016-02-15,,,,,,,,,,,,,,2021-02-12,-0.113584948279378,51.110023184034,"51.110023184034,-0.113584948279378",SPN-S000000008385,Solar PV
1900091085110,,OPDE UK Ltd,TIPTREE SOLAR PARK,SCHOOL LANE,,SITTINGBOURNE,KENT,ME9 8QE,England,588073,167226,KEMSLEY,SITTINGBOURNE GRID,GRID,33,South Eastern Power Networks (SPN),solar,Photovoltaic,,,,9.0,,,,,,,,,,,,,No,Connected,9.0,9.0,9.0,,,2016-01-14,,,,,,,,,,,,,,2021-03-12,0.700734682923696,51.3729393426059,"51.3729393426059,0.700734682923696",SPN-S000000009144,Solar PV
1900091380291,,Sutton and East Surrey Water plc,ELMER WTW 174946,HAWKS HILL,,LEATHERHEAD,SURREY,KT22 9DA,England,515960,155702,WEST WEYBRIDGE,LEATHERHEAD GRID,LEATHERHEAD TOWN 33/11KV,11,South Eastern Power Networks (SPN),Solar,Photovoltaic,,,,3.4,,,,,,,,,,,,,No,Connected,3.4,3.4,3.4,,,2016-03-31,,,,,,,,,,,,,,2020-11-13,-0.338475756066858,51.2886587593718,"51.2886587593718,-0.338475756066858",SPN-S000000008328,Solar PV
1900091380431,,Sutton and East Surrey Water plc,KENLEY WTW 21249,GODSTONE ROAD,,KENLEY,SURREY,CR8 5AE,England,532859,159891,BEDDINGTON,PURLEY GRID,PURLEY 11KV,11,South Eastern Power Networks (SPN),Biofuel sewage gas,Steam-gas turbine (CCGT),,,,1.015,,,,,,,,,,,,,No,Connected,1.015,1.015,1.015,,,2016-04-13,,,,,,,,,,,,,,2021-07-14,-0.0947139405294368,51.3226166946001,"51.3226166946001,-0.0947139405294368",SPN-S000000008341,Biogas
1900090713848,,Biffa Waste Services Ltd,PEBSHAM LANDFILL SITE,FRESHFIELDS,BEXHILL RD,PEBSHAM,EAST SUSSEX,TN38 8AY,England,576990,108630,NINFIELD,NINFIELD GRID,BEXHILL TOWN 33/11KV,11,South Eastern Power Networks (SPN),Biofuel landfill gas,Gas turbine (OCGT),,,,1.4,,,,,,,,,,,,,No,Connected,1.4,1.4,1.4,,,2013-10-16,,,,,,,,,,,,,,2020-11-13,0.512945728234627,50.8501135760766,"50.8501135760766,0.512945728234627",SPN-S000000008317,Biogas
1900091632784,,BESS Aylesford Limited,AYLESFORD BESS,OLD CHURCH ROAD,,AYLESFORD,KENT,ME20 7TN,England,571667,160180,NORTHFLEET,BURHAM GRID,GRID,33,South Eastern Power Networks (SPN),Storage battery,Battery,,,,30.26,,,,,,,,,,,,,No,Connected,30.26,30.26,30.26,27.55,29.0,2018-01-26,,,,,,,,,,,,,,2021-01-15,0.461872876917175,51.3148357109007,"51.3148357109007,0.461872876917175",SPN-S000000009165,Storage
